order_id,customer_id,product_id,quantity,order_date,discount,payment_method
6025,1063,2113,5,2024-04-03,0.05,Cash
6026,1297,2037,4,2024-09-15,0.0,Credit Card
6027,1349,2023,1,2024-06-19,0.05,Credit Card
6028,1412,2050,1,2023-10-18,0.1,Cod
6029,1402,2009,5,2023-06-17,0.2,Credit Card
6030,1493,2119,3,2024-09-12,0.1,Credit Card
6031,1010,2071,2,2024-03-03,0.1,Cash
6032,1097,2020,1,2024-12-02,0.05,Credit Card
6033,1433,2119,3,2024-05-04,0.05,Cod
6034,1070,2069,4,2023-12-21,0.1,Credit Card
6035,1363,2084,3,2023-07-15,0.05,Cod
6036,1057,2056,5,2024-06-28,0.1,Cod
6037,1289,2038,4,2024-12-17,0.1,Credit Card
6038,1250,2087,4,2024-11-24,0.0,Cash
6039,1275,2032,3,2024-10-20,0.05,Credit Card
6040,1049,2058,5,2023-01-11,0.05,Credit Card
6041,1357,2017,1,2024-08-04,0.1,Credit Card
6042,1215,2055,3,2023-09-13,0.05,Cod
6043,1393,2091,1,2024-01-31,0.2,Credit Card
6044,1415,2056,3,2024-02-13,0.2,Credit Card
6045,1051,2115,1,2023-12-28,0.05,Credit Card
6046,1270,2095,3,2023-09-16,0.1,Credit Card
6047,1484,2075,4,2023-01-03,0.05,Cod
6048,1083,2047,2,2023-03-25,0.05,Credit Card
6049,1386,2041,4,2023-06-05,0.1,Cash
6050,1292,2026,1,2024-10-24,0.2,Credit Card
6051,1125,2073,5,2023-06-25,0.0,Credit Card
6052,1295,2109,4,2024-12-07,0.05,Credit Card
6053,1071,2051,2,2024-04-16,0.2,Unknown
6054,1295,2041,1,2024-09-10,0.05,Credit Card
6055,1235,2031,4,2024-02-28,0.0,Cod
6056,1055,2105,3,2023-05-14,0.1,Credit Card
6057,1406,2025,5,2024-01-15,0.2,Credit Card
6058,1359,2024,1,2024-10-28,0.0,Credit Card
6059,1394,2074,4,2023-10-04,0.05,Credit Card
6060,1109,2022,1,2023-08-24,0.0,Credit Card
6061,1191,2097,3,2023-01-13,0.2,Cod
6062,1391,2056,2,2023-12-08,0.1,Cash
6063,1092,2051,4,2023-02-04,0.1,Unknown
6064,1349,2103,1,2024-07-12,0.1,Credit Card
6065,1055,2086,1,2023-08-02,0.1,Cash
6066,1059,2092,1,2024-02-16,0.0,Cod
6067,1137,2030,2,2024-02-09,0.0,Cash
6068,1038,2063,1,2024-05-08,0.2,Credit Card
6069,1027,2070,5,2024-10-19,0.2,Cod
6070,1048,2103,5,2023-06-08,0.1,Credit Card
6071,1419,2032,1,2024-09-28,0.2,Credit Card
6072,1124,2084,5,2023-04-20,0.1,Credit Card
6073,1012,2001,4,2024-07-02,0.05,Cod
6074,1479,2017,5,2024-06-09,0.1,Cod
6075,1035,2046,1,2023-12-13,0.1,Cash
6076,1100,2032,3,2024-09-27,0.2,Credit Card
6077,1281,2100,4,2023-10-06,0.1,Cash
6078,1085,2097,2,2024-04-23,0.0,Cash
6079,1003,2083,1,2023-04-21,0.1,Credit Card
6080,1222,2034,2,2024-09-27,0.1,Cod
6081,1337,2050,3,2024-03-06,0.0,Credit Card
6082,1447,2113,2,2024-06-25,0.05,Credit Card
6083,1165,2117,1,2023-04-25,0.1,Cash
6084,1382,2017,1,2023-03-31,0.2,Credit Card
6085,1343,2109,3,2023-07-31,0.0,Cod
6086,1382,2087,1,2024-07-03,0.2,Cod
6087,1375,2071,3,2024-08-17,0.1,Credit Card
6088,1470,2029,3,2024-06-22,0.1,Credit Card
6089,1277,2043,1,2024-12-29,0.1,Credit Card
6090,1129,2052,5,2023-12-26,0.05,Credit Card
6091,1030,2009,3,2024-04-30,0.2,Cash
6092,1374,2086,1,2024-01-07,0.1,Cod
6093,1010,2051,5,2023-08-03,0.2,Cod
6094,1475,2048,3,2023-01-15,0.05,Credit Card
6095,1301,2010,5,2023-09-16,0.2,Credit Card
6096,1095,2065,4,2024-04-07,0.05,Credit Card
6097,1189,2057,4,2023-04-30,0.05,Cash
6098,1452,2089,5,2023-05-08,0.05,Cash
6099,1191,2035,3,2024-12-23,0.1,Credit Card
6100,1485,2032,1,2024-06-06,0.0,Credit Card
6101,1265,2046,2,2024-11-18,0.0,Credit Card
6102,1423,2012,1,2024-10-06,0.1,Credit Card
6103,1127,2039,2,2023-11-21,0.2,Cash
6104,1237,2088,2,2023-11-16,0.1,Cod
6105,1407,2067,3,2024-05-20,0.1,Credit Card
6106,1354,2041,5,2024-06-09,0.05,Cod
6107,1427,2018,1,2023-02-19,0.1,Credit Card
6108,1111,2081,5,2024-08-06,0.0,Credit Card
6109,1315,2100,4,2023-03-10,0.2,Credit Card
6110,1445,2093,3,2024-01-26,0.1,Cash
6111,1342,2018,3,2024-01-18,0.1,Cod
6112,1144,2057,4,2023-01-16,0.2,Credit Card
6113,1064,2022,1,2024-03-14,0.05,Credit Card
6114,1246,2053,4,2024-07-21,0.05,Credit Card
6115,1222,2079,1,2024-09-08,0.05,Cash
6116,1478,2064,2,2023-05-12,0.1,Cod
6117,1489,2011,3,2024-07-13,0.1,Credit Card
6118,1312,2023,1,2023-09-05,0.0,Cash
6119,1438,2033,5,2023-09-30,0.1,Cash
6120,1105,2052,5,2024-09-14,0.1,Cod
6121,1180,2007,3,2023-12-15,0.1,Credit Card
6122,1183,2017,4,2024-04-28,0.2,Credit Card
6123,1225,2056,4,2024-07-03,0.0,Credit Card
6124,1264,2111,1,2023-12-23,0.0,Credit Card
6125,1277,2004,4,2023-11-14,0.1,Unknown
6126,1396,2025,3,2024-09-24,0.05,Credit Card
6127,1088,2029,1,2023-02-17,0.1,Credit Card
6128,1175,2053,2,2023-01-10,0.1,Credit Card
6129,1017,2012,4,2023-08-21,0.0,Credit Card
6130,1370,2082,4,2023-02-05,0.2,Credit Card
6131,1459,2028,1,2024-02-17,0.0,Cash
6132,1423,2002,5,2024-04-06,0.1,Credit Card
6133,1400,2089,4,2023-01-04,0.05,Cod
6134,1398,2103,3,2023-02-13,0.05,Credit Card
6135,1105,2057,4,2024-07-21,0.2,Credit Card
6136,1270,2075,2,2024-07-07,0.2,Cod
6137,1462,2001,4,2023-09-12,0.2,Cash
6138,1318,2074,5,2023-04-24,0.1,Cod
6139,1166,2107,4,2024-02-01,0.1,Credit Card
6140,1012,2027,1,2023-06-23,0.2,Credit Card
6141,1336,2081,4,2023-09-12,0.05,Cod
6142,1031,2076,5,2024-04-10,0.05,Credit Card
6143,1392,2100,1,2023-10-04,0.05,Credit Card
6144,1039,2085,3,2024-04-08,0.1,Credit Card
6145,1147,2075,1,2024-05-16,0.0,Credit Card
6146,1217,2001,2,2024-03-16,0.05,Credit Card
6147,1218,2100,1,2023-03-10,0.1,Credit Card
6148,1468,2006,3,2024-05-23,0.05,Credit Card
6149,1081,2025,4,2023-11-22,0.2,Cash
6150,1332,2089,1,2023-03-08,0.1,Cash
6151,1207,2087,1,2023-10-31,0.1,Credit Card
6152,1200,2075,1,2024-04-28,0.2,Cash
6153,1446,2015,1,2024-07-01,0.0,Cod
6154,1331,2022,3,2024-02-21,0.1,Cod
6155,1427,2039,5,2023-06-08,0.0,Cod
6156,1037,2059,5,2023-05-29,0.2,Cash
6157,1210,2072,1,2023-01-27,0.05,Cod
6158,1443,2031,3,2024-08-06,0.1,Credit Card
6159,1326,2014,3,2023-09-05,0.2,Credit Card
6160,1248,2100,1,2023-04-11,0.0,Credit Card
6161,1226,2012,2,2024-12-02,0.1,Credit Card
6162,1047,2004,1,2023-04-06,0.1,Cod
6163,1017,2074,2,2024-01-19,0.05,Credit Card
6164,1399,2073,1,2023-10-09,0.2,Unknown
6165,1438,2051,2,2023-11-18,0.1,Credit Card
6166,1294,2076,2,2024-01-31,0.05,Credit Card
6167,1195,2040,1,2023-10-05,0.2,Cash
6168,1186,2052,2,2024-06-12,0.2,Cod
6169,1344,2109,4,2023-09-20,0.0,Credit Card
6170,1223,2049,5,2024-09-10,0.0,Credit Card
6171,1317,2014,3,2024-08-02,0.1,Credit Card
6172,1487,2105,2,2024-10-01,0.0,Credit Card
6173,1396,2119,2,2023-10-20,0.05,Credit Card
6174,1364,2006,3,2023-10-21,0.05,Credit Card
6175,1336,2039,2,2024-08-30,0.05,Cod
6176,1496,2027,3,2024-01-30,0.0,Credit Card
6177,1228,2031,1,2024-05-27,0.1,Cod
6178,1389,2098,4,2023-06-29,0.1,Credit Card
6179,1466,2014,4,2024-11-23,0.1,Credit Card
6180,1076,2111,5,2023-08-23,0.2,Credit Card
6181,1187,2099,2,2023-12-03,0.0,Credit Card
6182,1345,2084,5,2023-01-08,0.0,Cash
6183,1269,2069,1,2024-03-18,0.1,Cod
6184,1094,2064,4,2024-06-22,0.2,Cod
6185,1309,2003,1,2024-10-19,0.2,Unknown
6186,1131,2010,1,2023-04-01,0.05,Cash
6187,1038,2107,2,2023-09-29,0.0,Credit Card
6188,1071,2025,1,2023-01-05,0.2,Cod
6189,1280,2060,4,2024-08-16,0.2,Credit Card
6190,1332,2036,5,2023-08-07,0.05,Cash
6191,1159,2022,4,2023-04-28,0.05,Cash
6192,1186,2092,2,2024-08-15,0.1,Credit Card
6193,1485,2084,4,2024-08-04,0.0,Credit Card
6194,1190,2111,3,2023-04-25,0.2,Cod
6195,1421,2108,5,2023-09-20,0.1,Credit Card
6196,1119,2108,3,2023-11-02,0.0,Cod
6197,1219,2112,3,2024-10-15,0.1,Cod
6198,1052,2090,2,2024-02-26,0.0,Credit Card
6199,1221,2102,1,2023-07-26,0.0,Cash
6200,1450,2039,3,2024-09-14,0.2,Cod
6201,1411,2076,4,2023-10-30,0.0,Cash
6202,1130,2022,1,2023-04-22,0.05,Credit Card
6203,1236,2015,4,2024-02-21,0.1,Credit Card
6204,1245,2093,4,2024-07-08,0.05,Credit Card
6205,1225,2060,1,2023-10-12,0.1,Credit Card
6206,1207,2067,1,2024-10-01,0.1,Credit Card
6207,1405,2103,4,2023-07-04,0.0,Credit Card
6208,1095,2079,2,2023-08-09,0.0,Cash
6209,1421,2030,5,2024-03-19,0.1,Credit Card
6210,1199,2052,5,2023-04-27,0.05,Cod
6211,1246,2105,2,2023-03-11,0.05,Credit Card
6212,1071,2024,1,2023-03-11,0.1,Credit Card
6213,1317,2043,4,2024-09-13,0.05,Cod
6214,1184,2011,5,2024-03-02,0.2,Credit Card
6215,1005,2089,4,2024-10-05,0.2,Credit Card
6216,1205,2100,2,2024-07-21,0.1,Credit Card
6217,1031,2111,4,2024-03-18,0.05,Credit Card
6218,1098,2096,2,2024-08-23,0.05,Credit Card
6219,1393,2091,1,2023-05-17,0.0,Cash
6220,1386,2008,2,2024-05-18,0.2,Cash
6221,1255,2011,2,2023-05-11,0.1,Credit Card
6222,1186,2068,5,2023-08-06,0.05,Credit Card
6223,1075,2053,4,2024-11-18,0.1,Credit Card
6224,1176,2115,5,2023-06-20,0.1,Credit Card
6225,1314,2053,3,2024-04-19,0.1,Credit Card
6226,1286,2027,2,2024-09-03,0.2,Credit Card
6227,1348,2055,3,2023-05-09,0.05,Cash
6228,1254,2098,5,2023-02-26,0.1,Credit Card
6229,1324,2068,4,2023-06-30,0.0,Credit Card
6230,1189,2097,5,2023-09-03,0.0,Credit Card
6231,1307,2109,4,2023-05-24,0.1,Cod
6232,1344,2097,4,2023-02-20,0.0,Credit Card
6233,1126,2076,1,2024-01-03,0.1,Cod
6234,1424,2102,2,2024-04-03,0.0,Credit Card
6235,1286,2105,5,2023-08-06,0.1,Cash
6236,1253,2108,4,2024-09-07,0.1,Credit Card
6237,1212,2111,5,2024-07-20,0.1,Cash
6238,1249,2057,5,2023-09-14,0.0,Credit Card
6239,1083,2077,4,2023-06-05,0.1,Credit Card
6240,1486,2074,3,2024-07-18,0.1,Credit Card
6241,1382,2041,2,2024-03-17,0.1,Cod
6242,1405,2037,2,2024-11-29,0.05,Credit Card
6243,1387,2067,1,2024-10-23,0.1,Credit Card
6244,1012,2052,1,2024-12-23,0.2,Cod
6245,1044,2032,1,2023-01-25,0.1,Credit Card
6246,1126,2070,2,2024-10-25,0.05,Credit Card
6247,1425,2055,3,2024-06-19,0.1,Credit Card
6248,1113,2104,2,2023-03-01,0.05,Credit Card
6249,1432,2071,2,2024-04-11,0.0,Credit Card
6250,1275,2100,2,2024-03-09,0.0,Credit Card
6251,1499,2050,2,2023-03-07,0.2,Cod
6252,1204,2073,3,2024-07-18,0.2,Credit Card
6253,1336,2042,1,2023-04-16,0.1,Cash
6254,1437,2014,5,2023-04-06,0.2,Cash
6255,1419,2037,1,2024-11-18,0.1,Credit Card
6256,1480,2014,1,2024-07-04,0.0,Credit Card
6257,1384,2004,5,2023-06-17,0.0,Credit Card
6258,1398,2092,2,2023-02-11,0.05,Cash
6259,1460,2082,3,2023-04-14,0.1,Cod
6260,1272,2053,3,2023-07-23,0.0,Credit Card
6261,1407,2050,1,2024-06-03,0.0,Credit Card
6262,1057,2009,5,2023-10-09,0.1,Credit Card
6263,1327,2011,4,2023-02-12,0.05,Credit Card
6264,1497,2117,2,2023-04-20,0.05,Cash
6265,1218,2003,1,2023-07-29,0.05,Cod
6266,1108,2094,3,2023-02-18,0.05,Cod
6267,1278,2017,5,2023-04-25,0.0,Credit Card
6268,1173,2079,5,2023-06-04,0.1,Credit Card
6269,1327,2103,1,2024-10-10,0.1,Credit Card
6270,1263,2035,4,2024-05-17,0.1,Credit Card
6271,1314,2024,3,2024-11-09,0.0,Cash
6272,1473,2086,1,2024-12-11,0.0,Credit Card
6273,1110,2075,4,2023-03-12,0.2,Cod
6274,1186,2097,5,2024-06-02,0.1,Cod
6275,1268,2035,2,2024-12-12,0.1,Credit Card
6276,1422,2100,3,2023-12-02,0.1,Cash
6277,1228,2066,3,2023-03-08,0.05,Credit Card
6278,1496,2008,4,2024-05-07,0.0,Credit Card
6279,1155,2060,1,2024-10-11,0.0,Credit Card
6280,1472,2052,5,2023-08-01,0.0,Credit Card
6281,1188,2017,4,2023-06-30,0.2,Credit Card
6282,1271,2042,2,2024-09-04,0.1,Credit Card
6283,1374,2034,2,2024-08-21,0.0,Credit Card
6284,1001,2062,2,2024-11-27,0.2,Unknown
6285,1245,2118,4,2024-08-25,0.0,Credit Card
6286,1209,2097,5,2023-09-05,0.05,Credit Card
6287,1400,2104,3,2023-08-02,0.1,Credit Card
6288,1285,2077,1,2023-12-25,0.2,Cash
6289,1358,2003,3,2023-09-06,0.0,Credit Card
6290,1012,2092,5,2024-09-29,0.1,Cash
6291,1095,2040,3,2024-05-30,0.2,Credit Card
6292,1497,2044,4,2023-03-29,0.1,Credit Card
6293,1220,2049,2,2024-10-24,0.1,Credit Card
6294,1237,2078,5,2023-06-25,0.1,Credit Card
6295,1093,2027,5,2024-12-23,0.1,Cash
6296,1337,2041,3,2024-03-01,0.2,Cash
6297,1268,2079,4,2024-08-25,0.1,Credit Card
6298,1170,2075,3,2024-12-03,0.2,Credit Card
6299,1468,2115,3,2023-03-22,0.1,Cod
6300,1093,2068,5,2023-05-18,0.0,Unknown
6301,1148,2097,3,2024-03-08,0.05,Credit Card
6302,1111,2105,2,2024-04-14,0.0,Credit Card
6303,1054,2000,3,2023-12-16,0.05,Credit Card
6304,1336,2038,2,2023-05-06,0.2,Credit Card
6305,1423,2095,5,2023-11-05,0.05,Credit Card
6306,1466,2089,4,2023-08-18,0.1,Credit Card
6307,1115,2016,2,2024-04-04,0.1,Credit Card
6308,1142,2111,4,2023-12-11,0.0,Cash
6309,1200,2090,4,2023-11-06,0.05,Cod
6310,1179,2087,2,2023-01-20,0.2,Cash
6311,1201,2034,5,2024-07-14,0.1,Cash
6312,1363,2045,1,2024-10-08,0.1,Credit Card
6313,1478,2041,4,2024-06-24,0.2,Cod
6314,1052,2117,4,2024-07-13,0.1,Credit Card
6315,1470,2038,5,2024-04-21,0.1,Credit Card
6316,1383,2089,5,2023-09-26,0.1,Credit Card
6317,1179,2048,3,2023-01-03,0.0,Cod
6318,1413,2061,5,2023-01-16,0.0,Credit Card
6319,1416,2037,4,2024-08-28,0.1,Credit Card
6320,1312,2022,2,2023-12-24,0.1,Cash
6321,1307,2021,1,2024-10-07,0.1,Cash
6322,1136,2003,3,2023-05-13,0.2,Credit Card
6323,1181,2048,2,2023-11-08,0.1,Credit Card
6324,1366,2058,1,2024-04-26,0.1,Credit Card
6325,1000,2072,1,2024-06-27,0.1,Credit Card
6326,1043,2067,1,2023-11-01,0.05,Unknown
6327,1226,2070,2,2023-09-26,0.05,Credit Card
6328,1330,2086,3,2024-02-18,0.05,Credit Card
6329,1097,2001,3,2023-01-25,0.1,Cash
6330,1207,2048,1,2023-11-12,0.05,Cod
6331,1264,2087,2,2024-07-24,0.2,Cash
6332,1287,2103,1,2024-12-25,0.2,Credit Card
6333,1270,2118,5,2024-10-29,0.05,Cod
6334,1139,2094,3,2023-10-03,0.0,Credit Card
6335,1480,2110,4,2024-01-24,0.2,Cash
6336,1236,2030,1,2024-12-22,0.2,Credit Card
6337,1461,2110,5,2024-03-19,0.05,Credit Card
6338,1440,2039,3,2024-03-02,0.05,Credit Card
6339,1391,2047,2,2023-02-26,0.1,Cod
6340,1071,2050,3,2024-11-27,0.1,Credit Card
6341,1154,2042,2,2024-07-19,0.05,Credit Card
6342,1189,2097,2,2024-12-21,0.05,Credit Card
6343,1267,2054,1,2024-01-03,0.1,Cash
6344,1320,2087,1,2023-12-08,0.2,Cod
6345,1106,2048,3,2023-10-31,0.05,Credit Card
6346,1231,2089,5,2024-01-09,0.1,Unknown
6347,1041,2079,3,2023-04-22,0.1,Credit Card
6348,1189,2056,4,2023-01-06,0.0,Credit Card
6349,1370,2110,2,2024-12-03,0.0,Cod
6350,1138,2076,2,2023-10-06,0.1,Credit Card
6351,1102,2014,1,2024-01-17,0.1,Credit Card
6352,1170,2026,5,2023-01-13,0.0,Credit Card
6353,1350,2067,1,2023-10-30,0.1,Credit Card
6354,1272,2079,4,2024-07-09,0.1,Credit Card
6355,1480,2063,3,2024-09-08,0.1,Credit Card
6356,1415,2093,3,2023-06-09,0.0,Cod
6357,1220,2107,5,2023-06-03,0.1,Cash
6358,1212,2029,1,2023-06-30,0.1,Credit Card
6359,1340,2035,1,2024-06-09,0.0,Cod
6360,1423,2066,4,2023-06-29,0.0,Cash
6361,1406,2085,3,2024-01-12,0.0,Credit Card
6362,1055,2112,1,2023-06-17,0.1,Unknown
6363,1389,2085,5,2023-08-02,0.1,Credit Card
6364,1341,2113,3,2023-05-30,0.05,Cod
6365,1433,2113,4,2023-01-16,0.0,Unknown
6366,1101,2118,5,2023-04-01,0.1,Credit Card
6367,1420,2048,2,2023-04-30,0.2,Credit Card
6368,1492,2075,4,2023-09-10,0.05,Credit Card
6369,1191,2054,5,2023-03-01,0.2,Credit Card
6370,1498,2084,1,2023-09-23,0.2,Cash
6371,1309,2055,2,2024-02-13,0.05,Credit Card
6372,1199,2067,4,2023-01-31,0.2,Credit Card
6373,1232,2094,1,2023-01-21,0.05,Credit Card
6374,1432,2043,2,2024-08-15,0.1,Credit Card
6375,1226,2030,3,2023-10-16,0.2,Credit Card
6376,1370,2057,1,2024-06-26,0.05,Cod
6377,1138,2086,5,2024-05-12,0.2,Credit Card
6378,1343,2117,4,2024-04-18,0.0,Cod
6379,1304,2052,2,2024-02-09,0.05,Credit Card
6380,1148,2083,1,2024-07-01,0.0,Credit Card
6381,1114,2078,3,2023-05-12,0.2,Credit Card
6382,1449,2022,4,2023-11-20,0.2,Unknown
6383,1062,2027,4,2023-05-12,0.1,Credit Card
6384,1103,2015,1,2024-06-04,0.05,Credit Card
6385,1338,2036,3,2023-01-30,0.0,Credit Card
6386,1358,2020,2,2024-09-18,0.1,Cash
6387,1155,2078,1,2023-10-28,0.2,Credit Card
6388,1272,2016,2,2023-01-04,0.2,Credit Card
6389,1005,2113,4,2023-11-21,0.1,Cash
6390,1146,2036,2,2024-05-23,0.0,Unknown
6391,1183,2076,3,2023-08-25,0.2,Cash
6392,1485,2018,5,2024-06-18,0.2,Credit Card
6393,1027,2029,3,2023-01-16,0.05,Cod
6394,1449,2044,2,2024-06-17,0.1,Cod
6395,1037,2017,1,2024-08-06,0.1,Credit Card
6396,1118,2077,4,2024-03-21,0.0,Cod
6397,1292,2061,5,2024-05-17,0.05,Credit Card
6398,1370,2035,1,2023-08-18,0.1,Cash
6399,1243,2099,1,2023-04-17,0.0,Cash
6400,1067,2083,3,2024-12-20,0.2,Credit Card
6401,1213,2051,2,2024-01-24,0.1,Credit Card
6402,1217,2018,3,2024-12-20,0.1,Cod
6403,1176,2108,2,2023-09-20,0.0,Cash
6404,1298,2043,3,2024-07-16,0.1,Cash
6405,1163,2006,1,2023-03-06,0.0,Cash
6406,1057,2043,4,2023-09-22,0.2,Cash
6407,1268,2116,2,2023-12-04,0.05,Credit Card
6408,1307,2067,5,2023-10-28,0.1,Credit Card
6409,1057,2033,5,2024-01-13,0.05,Cod
6410,1287,2065,1,2023-06-24,0.1,Cod
6411,1464,2068,3,2023-06-01,0.0,Credit Card
6412,1104,2054,3,2024-04-20,0.2,Credit Card
6413,1227,2009,1,2023-09-23,0.0,Credit Card
6414,1246,2095,5,2023-11-25,0.0,Cash
6415,1187,2041,5,2023-06-12,0.0,Cash
6416,1493,2040,3,2024-03-13,0.05,Credit Card
6417,1082,2076,2,2023-12-09,0.05,Credit Card
6418,1185,2102,4,2024-01-02,0.1,Cod
6419,1251,2068,2,2024-04-09,0.1,Cod
6420,1354,2009,5,2023-07-18,0.1,Credit Card
6421,1237,2009,2,2024-05-14,0.1,Credit Card
6422,1359,2101,4,2023-01-16,0.0,Cash
6423,1183,2090,2,2023-10-23,0.05,Credit Card
6424,1283,2059,2,2024-05-25,0.1,Credit Card
6425,1384,2050,2,2023-08-27,0.05,Credit Card
6426,1425,2020,2,2024-08-03,0.05,Credit Card
6427,1209,2007,1,2023-10-28,0.1,Cod
6428,1303,2064,5,2023-01-06,0.0,Credit Card
6429,1295,2091,4,2023-08-08,0.05,Cod
6430,1096,2112,5,2024-03-28,0.2,Credit Card
6431,1446,2102,1,2024-03-08,0.0,Credit Card
6432,1459,2077,1,2024-01-21,0.1,Cash
6433,1455,2084,1,2024-09-10,0.1,Credit Card
6434,1471,2029,1,2023-10-22,0.0,Credit Card
6435,1207,2084,2,2023-04-28,0.0,Credit Card
6436,1369,2048,5,2024-02-09,0.1,Cash
6437,1387,2008,3,2024-11-10,0.1,Cash
6438,1421,2016,4,2024-08-16,0.05,Unknown
6439,1491,2068,1,2024-07-19,0.2,Credit Card
6440,1410,2057,5,2023-01-12,0.05,Credit Card
6441,1136,2056,1,2023-07-28,0.1,Credit Card
6442,1366,2061,1,2023-06-14,0.05,Credit Card
6443,1399,2094,1,2023-10-21,0.1,Credit Card
6444,1183,2051,1,2024-06-02,0.1,Credit Card
6445,1075,2060,1,2023-03-19,0.1,Credit Card
6446,1286,2039,4,2024-03-09,0.2,Credit Card
6447,1471,2037,5,2024-07-30,0.05,Credit Card
6448,1374,2042,1,2024-09-05,0.05,Credit Card
6449,1141,2062,1,2024-11-13,0.2,Credit Card
6450,1236,2018,1,2023-03-18,0.2,Cod
6451,1024,2099,1,2023-02-17,0.05,Unknown
6452,1289,2049,2,2023-03-23,0.2,Credit Card
6453,1066,2032,2,2024-12-21,0.2,Credit Card
6454,1249,2012,3,2023-07-28,0.1,Cash
6455,1407,2077,1,2024-03-20,0.1,Cod
6456,1117,2119,3,2024-08-18,0.1,Credit Card
6457,1489,2096,4,2024-06-05,0.0,Credit Card
6458,1072,2061,3,2023-01-29,0.1,Cod
6459,1281,2092,5,2023-10-31,0.1,Credit Card
6460,1403,2042,2,2024-04-09,0.2,Unknown
6461,1447,2048,2,2024-05-16,0.05,Cod
6462,1359,2035,1,2024-03-21,0.0,Credit Card
6463,1009,2107,1,2024-09-19,0.1,Credit Card
6464,1210,2009,4,2024-05-04,0.0,Cash
6465,1322,2094,4,2024-03-03,0.05,Credit Card
6466,1151,2005,5,2024-07-12,0.0,Credit Card
6467,1004,2056,1,2023-12-25,0.0,Credit Card
6468,1194,2000,1,2023-04-01,0.1,Credit Card
6469,1441,2070,4,2023-02-22,0.1,Credit Card
6470,1282,2057,4,2024-12-30,0.2,Credit Card
6471,1463,2090,4,2024-08-11,0.2,Credit Card
6472,1112,2020,2,2023-07-23,0.1,Credit Card
6473,1270,2091,3,2024-07-09,0.1,Cash
6474,1162,2079,3,2023-06-05,0.1,Credit Card
6475,1459,2055,1,2023-01-02,0.2,Credit Card
6476,1104,2109,2,2023-12-23,0.2,Credit Card
6477,1180,2086,4,2024-07-22,0.2,Credit Card
6478,1043,2115,1,2023-02-27,0.1,Cod
6479,1281,2019,2,2023-09-11,0.1,Credit Card
6480,1174,2101,5,2023-06-29,0.1,Cash
6481,1161,2053,2,2024-05-07,0.1,Cash
6482,1470,2024,1,2024-10-30,0.1,Cash
6483,1350,2027,3,2023-02-04,0.1,Credit Card
6484,1433,2004,4,2023-03-16,0.2,Cash
6485,1339,2119,5,2023-10-16,0.1,Credit Card
6486,1139,2020,2,2024-01-06,0.05,Credit Card
6487,1470,2017,1,2024-08-09,0.1,Cash
6488,1131,2046,1,2023-11-25,0.05,Unknown
6489,1086,2069,4,2024-08-12,0.05,Credit Card
6490,1175,2056,1,2023-10-31,0.2,Credit Card
6491,1182,2092,1,2024-08-01,0.1,Credit Card
6492,1367,2018,4,2023-08-09,0.1,Credit Card
6493,1128,2096,5,2023-06-13,0.1,Unknown
6494,1245,2064,3,2024-04-24,0.1,Credit Card
6495,1088,2108,3,2024-03-30,0.1,Credit Card
6496,1065,2002,2,2024-01-10,0.1,Credit Card
6497,1157,2041,5,2023-08-08,0.1,Credit Card
6498,1386,2020,2,2024-11-14,0.05,Credit Card
6499,1377,2098,3,2023-09-11,0.1,Credit Card
6500,1148,2104,4,2024-12-22,0.05,Cash
6501,1472,2039,1,2023-07-07,0.2,Credit Card
6502,1339,2066,3,2023-07-10,0.1,Unknown
6503,1432,2024,5,2024-01-24,0.0,Credit Card
6504,1115,2108,3,2023-08-03,0.0,Cod
6505,1213,2101,5,2024-01-10,0.05,Credit Card
6506,1468,2108,5,2023-03-27,0.1,Cash
6507,1445,2054,5,2024-04-18,0.05,Credit Card
6508,1480,2083,2,2024-09-09,0.2,Cash
6509,1371,2051,4,2024-06-14,0.05,Credit Card
6510,1293,2043,3,2023-02-16,0.05,Credit Card
6511,1252,2108,4,2023-03-06,0.05,Cod
6512,1142,2097,1,2024-04-19,0.0,Credit Card
6513,1249,2084,3,2023-05-26,0.1,Credit Card
6514,1365,2055,4,2024-01-17,0.2,Credit Card
6515,1435,2054,4,2023-03-07,0.2,Cash
6516,1462,2111,1,2024-05-31,0.2,Cash
6517,1301,2086,5,2023-04-03,0.0,Credit Card
6518,1024,2069,3,2024-03-01,0.05,Cod
6519,1276,2114,3,2024-04-12,0.1,Credit Card
6520,1471,2116,1,2023-04-04,0.1,Credit Card
6521,1376,2076,5,2024-09-09,0.0,Cod
6522,1377,2112,3,2023-05-13,0.2,Credit Card
6523,1388,2086,3,2024-03-09,0.2,Credit Card
6524,1069,2072,3,2023-12-07,0.05,Cash
6525,1112,2080,5,2023-11-10,0.2,Credit Card
6526,1362,2065,1,2024-08-13,0.05,Unknown
6527,1111,2018,3,2023-07-31,0.05,Credit Card
6528,1363,2082,4,2024-06-03,0.1,Credit Card
6529,1302,2119,5,2023-06-08,0.1,Credit Card
6530,1470,2006,2,2023-09-25,0.05,Cod
6531,1451,2117,1,2024-10-22,0.05,Credit Card
6532,1090,2062,4,2024-08-25,0.05,Credit Card
6533,1017,2041,3,2024-04-18,0.1,Cod
6534,1148,2041,2,2024-02-14,0.05,Cod
6535,1475,2058,1,2024-04-18,0.0,Credit Card
6536,1226,2019,5,2023-12-22,0.0,Credit Card
